,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Player-additional,Season
113,91,Calvin Garrett,SF,26,HOU,4,34,6.4,0.421,0.091,0.182,8.9,13.4,11.0,12.1,0.0,0.0,20.2,17.5,,0.0,0.0,0.0,-0.051,,-4.1,-0.6,-4.6,0.0,garreca01,1982-83
114,92,George Gervin*,SG,30,SAS,78,2830,20.5,0.561,0.021,0.39,4.4,9.1,6.9,14.0,1.4,1.3,12.0,29.1,,7.6,1.8,9.4,0.159,,2.9,-1.1,1.8,2.7,gervige01,1982-83
115,93,Artis Gilmore*,C,33,SAS,82,2797,21.2,0.668,0.007,0.559,12.1,25.8,19.2,6.1,0.7,3.7,18.7,19.4,,7.5,3.5,11.0,0.189,,2.7,0.2,2.8,3.4,gilmoar01,1982-83
116,94,Mike Glenn,SG,27,ATL,73,1124,15.1,0.553,0.002,0.2,1.5,7.0,4.3,17.3,1.3,0.5,9.7,19.8,,2.0,0.9,2.9,0.126,,-0.2,0.2,0.0,0.6,glennmi01,1982-83
117,95,Mike Gminski,C,23,NJN,80,1255,18.4,0.572,0.002,0.528,14.0,20.3,17.2,6.7,1.3,5.4,19.4,20.4,,1.7,2.6,4.3,0.166,,0.5,1.5,2.1,1.3,gminsmi01,1982-83
118,96,Glen Gondrezick,PF,27,DEN,76,1130,13.5,0.508,0.01,0.388,9.6,17.3,13.5,10.0,3.0,0.4,12.5,12.9,,1.5,1.1,2.5,0.108,,-0.4,0.8,0.4,0.7,gondrgl01,1982-83
119,97,Rickey Green,PG,28,UTA,78,2783,17.2,0.534,0.014,0.246,2.3,5.7,4.1,34.5,3.5,0.1,17.5,17.8,,3.8,2.8,6.6,0.114,,1.3,0.7,2.0,2.8,greenri01,1982-83
120,98,Dave Greenwood,PF,25,CHI,79,2355,13.0,0.5,0.006,0.34,9.9,24.9,17.4,8.5,1.0,2.0,16.3,15.5,,1.3,2.3,3.6,0.073,,-1.0,-0.1,-1.1,0.5,greenda01,1982-83
121,99,John Greig,SF,21,SEA,9,26,19.9,0.607,0.0,0.462,8.6,15.7,12.3,0.0,0.0,2.0,11.3,27.2,,0.1,0.0,0.1,0.182,,-3.6,-0.2,-3.8,0.0,greigjo01,1982-83
122,100,Kevin Grevey,SF,29,WSB,41,756,9.5,0.458,0.129,0.235,2.6,4.6,3.6,9.5,1.1,0.5,7.7,19.3,,0.2,0.8,1.0,0.064,,-2.4,0.0,-2.4,-0.1,greveke01,1982-83
123,101,Paul Griffin,PF,29,SAS,53,956,8.9,0.579,0.0,0.655,9.1,15.3,12.3,10.3,1.6,1.4,31.3,9.1,,0.5,0.9,1.4,0.068,,-1.8,1.2,-0.6,0.3,griffpa01,1982-83
124,102,Darrell Griffith,SG,24,UTA,77,2787,15.8,0.514,0.085,0.158,3.8,7.2,5.6,15.6,2.2,0.6,13.2,26.9,,0.6,2.2,2.8,0.048,,0.2,-1.1,-0.9,0.8,griffda01,1982-83
125,103,Bob Gross,SF,29,SDC,27,373,8.7,0.459,0.037,0.232,9.1,11.3,10.1,11.1,2.7,1.1,21.0,11.9,,0.0,0.2,0.2,0.032,,-2.8,0.6,-2.2,0.0,grossbo01,1982-83
126,104,Ernie Grunfeld,SF,27,NYK,77,1422,8.9,0.494,0.011,0.26,3.4,10.1,6.7,13.5,1.4,0.4,16.7,15.1,,0.2,1.9,2.2,0.073,,-2.8,1.0,-1.8,0.1,grunfer01,1982-83
127,105,Bill Hanzlik,SF,25,DEN,82,1547,10.6,0.493,0.016,0.366,5.2,10.2,7.7,19.7,2.1,0.5,22.1,15.6,,0.3,0.7,1.0,0.03,,-2.0,-0.4,-2.5,-0.2,hanzlbi01,1982-83
128,106,Joe Hassett,SG,27,GSW,6,139,7.5,0.443,0.205,0.0,2.3,6.4,4.3,19.4,0.7,0.0,17.0,15.0,,0.0,0.0,0.0,-0.008,,-2.7,-1.2,-3.8,-0.1,hassejo01,1982-83
129,107,Scott Hastings,C-PF,22,TOT,31,140,6.4,0.395,0.079,0.526,12.1,21.6,16.8,2.9,2.1,0.4,16.1,16.8,,-0.2,0.3,0.1,0.031,,-5.3,0.0,-5.3,-0.2,hastisc01,1982-83
130,107,Scott Hastings,C,22,NYK,21,98,5.4,0.408,0.045,0.636,11.8,25.4,18.6,1.4,2.5,0.0,17.6,14.8,,-0.1,0.2,0.1,0.054,,-5.9,0.2,-5.7,-0.1,hastisc01,1982-83
131,107,Scott Hastings,PF,22,ATL,10,42,8.8,0.376,0.125,0.375,12.7,12.6,12.6,6.5,1.2,1.3,13.9,21.5,,-0.1,0.0,0.0,-0.024,,-4.0,-0.5,-4.5,0.0,hastisc01,1982-83
132,108,Steve Hawes,PF,32,TOT,77,1416,8.6,0.464,0.054,0.241,6.2,20.7,13.6,8.9,1.3,0.5,19.9,15.6,,-1.0,2.0,1.0,0.035,,-3.9,0.4,-3.5,-0.5,hawesst01,1982-83
133,108,Steve Hawes,PF,32,ATL,46,860,8.0,0.424,0.057,0.254,6.6,21.5,14.1,9.3,1.6,0.5,21.2,16.7,,-1.2,1.3,0.1,0.006,,-4.7,0.5,-4.2,-0.5,hawesst01,1982-83
134,108,Steve Hawes,PF,32,SEA,31,556,9.7,0.531,0.048,0.219,5.6,19.3,12.7,8.3,0.8,0.6,17.5,14.0,,0.2,0.7,0.9,0.079,,-2.8,0.3,-2.5,-0.1,hawesst01,1982-83
135,109,Elvin Hayes*,PF,37,HOU,81,2302,14.7,0.515,0.004,0.322,8.7,20.7,14.3,10.4,1.0,2.0,16.4,21.1,,0.6,1.8,2.4,0.05,,-0.7,-0.7,-1.4,0.4,hayesel01,1982-83
136,110,Steve Hayes,C,27,CLE,65,1058,8.2,0.495,0.005,0.235,10.7,14.8,12.7,4.7,0.8,2.3,17.0,11.5,,0.4,0.8,1.2,0.055,,-4.1,0.3,-3.8,-0.5,hayesst01,1982-83
137,111,Spencer Haywood*,PF,33,WSB,38,775,10.0,0.447,0.003,0.279,10.9,15.3,13.1,5.7,0.7,2.0,16.1,22.3,,-0.8,1.2,0.4,0.025,,-4.1,-0.5,-4.6,-0.5,haywosp01,1982-83
138,112,Gerald Henderson,PG,27,BOS,82,1551,12.1,0.496,0.026,0.215,4.0,4.6,4.3,16.7,2.8,0.1,15.9,20.3,,0.5,1.8,2.3,0.073,,-2.1,0.6,-1.5,0.2,hendege01,1982-83
139,113,Tom Henderson,SG,31,HOU,51,789,11.5,0.45,0.008,0.217,2.3,7.4,4.7,24.6,2.2,0.1,14.8,17.1,,0.0,0.3,0.4,0.022,,-2.1,-0.5,-2.6,-0.1,hendeto01,1982-83
140,114,Rod Higgins,SF,23,CHI,82,2196,12.7,0.521,0.059,0.378,7.7,10.1,8.9,10.7,1.4,1.6,13.5,16.6,,2.7,1.2,3.8,0.083,,-0.1,-0.3,-0.4,0.9,higgiro01,1982-83
141,115,Johnny High,SG,25,PHO,82,1155,8.6,0.477,0.023,0.627,4.5,9.6,7.2,16.3,3.5,1.6,27.7,13.5,,-1.0,2.2,1.2,0.051,,-4.0,3.3,-0.7,0.4,highjo01,1982-83
142,116,Armond Hill,PG,29,MIL,14,169,12.6,0.645,0.0,0.846,3.4,9.3,6.5,20.1,2.6,0.0,26.7,11.9,,0.2,0.2,0.5,0.137,,-2.0,1.2,-0.8,0.1,hillar01,1982-83
143,117,Craig Hodges,SG,22,SDC,76,2022,10.3,0.493,0.128,0.185,2.8,4.2,3.4,18.0,1.9,0.1,17.5,17.7,,0.6,0.2,0.8,0.018,,-1.9,-1.7,-3.5,-0.8,hodgecr01,1982-83
144,118,Lionel Hollins,PG,29,SDC,56,1844,12.8,0.476,0.029,0.25,1.7,6.6,4.0,27.2,2.8,0.4,19.9,21.0,,-0.2,0.8,0.6,0.016,,-1.1,-1.2,-2.3,-0.1,hollili01,1982-83
145,119,Phil Hubbard,SF,26,CLE,82,1953,13.9,0.536,0.003,0.496,12.6,14.9,13.7,6.7,2.2,0.2,17.8,19.0,,1.6,1.8,3.4,0.084,,-1.0,-0.3,-1.3,0.4,hubbaph01,1982-83
146,120,Geoff Huston,PG,25,CLE,80,2716,12.6,0.518,0.014,0.294,1.7,5.1,3.3,26.5,1.3,0.1,17.2,17.6,,2.4,1.0,3.4,0.06,,-0.6,-1.3,-1.9,0.0,hustoge01,1982-83
147,121,Marc Iavaroni,PF,26,PHI,80,1612,7.3,0.502,0.006,0.32,8.0,13.3,10.8,6.4,0.9,1.5,24.8,13.2,,-0.6,2.1,1.5,0.045,,-3.5,0.5,-3.1,-0.4,iavarma01,1982-83
148,122,Dan Issel*,C,34,DEN,80,2431,21.6,0.573,0.015,0.37,6.3,18.6,12.4,12.6,1.5,0.9,10.4,25.5,,6.8,1.5,8.4,0.165,,3.2,-1.2,2.1,2.5,isselda01,1982-83
149,123,Tracy Jackson,SG,23,CHI,78,1309,11.9,0.511,0.031,0.296,7.1,7.5,7.3,10.9,2.2,0.4,14.7,16.7,,1.0,0.7,1.7,0.062,,-1.1,-0.1,-1.2,0.3,jackstr01,1982-83
150,124,Clay Johnson,SG,26,LAL,48,447,9.4,0.461,0.015,0.356,10.4,6.9,8.5,6.1,2.3,0.5,13.8,16.0,,0.2,0.3,0.6,0.061,,-2.6,-0.8,-3.4,-0.2,johnscl02,1982-83
151,125,Clemon Johnson,C,26,TOT,83,1914,15.3,0.537,0.002,0.31,10.5,18.9,14.6,9.5,1.6,2.7,15.8,16.1,,2.1,2.2,4.3,0.109,,0.2,0.5,0.7,1.3,johnscl01,1982-83
152,125,Clemon Johnson,C,26,IND,51,1216,16.8,0.545,0.003,0.306,9.7,19.0,14.1,12.4,1.9,2.9,16.3,17.5,,1.5,1.1,2.5,0.1,,0.7,0.6,1.3,1.0,johnscl01,1982-83
153,125,Clemon Johnson,C,26,PHI,32,698,12.8,0.52,0.0,0.319,11.8,18.8,15.5,4.4,1.1,2.3,14.8,13.8,,0.7,1.1,1.8,0.125,,-0.8,0.4,-0.4,0.3,johnscl01,1982-83
154,126,Dennis Johnson*,PG,28,PHO,77,2551,14.8,0.534,0.036,0.429,4.2,10.1,7.2,20.4,1.8,0.9,16.6,19.6,,3.0,3.6,6.6,0.125,,0.3,0.6,0.9,1.9,johnsde01,1982-83
155,127,Eddie Johnson,SG,27,ATL,61,1813,16.0,0.508,0.048,0.276,1.5,5.7,3.6,27.7,1.6,0.2,13.9,25.7,,1.6,1.5,3.0,0.081,,0.8,-1.1,-0.3,0.8,johnsed02,1982-83
156,128,Eddie Johnson,SF,23,KCK,82,2933,15.9,0.537,0.052,0.231,7.0,11.4,9.2,10.4,1.1,0.4,10.7,22.2,,5.3,2.1,7.4,0.121,,1.6,-1.3,0.2,1.7,johnsed03,1982-83
157,129,Frank Johnson,PG,24,WSB,68,2324,12.9,0.473,0.078,0.332,2.2,6.3,4.2,33.9,2.3,0.1,20.9,20.3,,-0.4,3.3,3.0,0.061,,-0.9,0.2,-0.7,0.8,johnsfr01,1982-83
158,130,George Johnson,C,34,ATL,37,461,10.8,0.49,0.0,0.333,10.2,16.8,13.5,4.6,1.1,7.2,22.5,7.6,,0.1,0.8,1.0,0.1,,-2.8,3.7,0.9,0.3,johnsge02,1982-83
159,131,George Johnson,SF,26,IND,82,2297,12.7,0.509,0.044,0.2,7.9,18.2,12.8,12.7,1.5,1.3,20.6,20.1,,-0.4,1.4,1.0,0.021,,-1.7,-0.9,-2.7,-0.4,johnsge03,1982-83
160,132,Magic Johnson*,SG,23,LAL,79,2907,23.0,0.603,0.023,0.407,8.5,17.1,13.0,34.4,2.8,0.9,21.5,19.0,,8.8,3.8,12.5,0.207,,5.4,1.8,7.2,6.8,johnsma02,1982-83
161,133,Marques Johnson,SF,26,MIL,80,2853,21.1,0.543,0.014,0.253,7.9,13.5,10.8,20.3,1.7,1.1,11.0,25.7,,6.6,4.1,10.7,0.18,,4.2,0.4,4.5,4.7,johnsma01,1982-83
162,134,Mickey Johnson,PF,30,TOT,78,2053,15.8,0.504,0.039,0.413,8.7,18.0,13.3,17.5,1.8,1.3,17.9,25.5,,1.2,2.9,4.1,0.095,,-0.4,0.3,-0.2,0.9,johnsmi01,1982-83
163,134,Mickey Johnson,PF,30,MIL,6,153,9.8,0.479,0.03,0.136,6.8,11.0,9.0,10.5,0.3,0.7,14.6,22.2,,0.0,0.1,0.1,0.034,,-2.8,-1.0,-3.7,-0.1,johnsmi01,1982-83
164,134,Mickey Johnson,PF,30,NJN,42,1001,16.1,0.483,0.034,0.405,7.5,17.6,12.7,20.8,2.6,1.2,17.2,27.7,,0.3,2.0,2.3,0.111,,-0.4,1.2,0.8,0.7,johnsmi01,1982-83
165,134,Mickey Johnson,PF,30,GSW,30,899,16.5,0.537,0.047,0.474,10.3,19.6,14.8,15.1,1.3,1.4,19.5,23.5,,0.9,0.7,1.7,0.088,,0.0,-0.6,-0.6,0.3,johnsmi01,1982-83
166,135,Reggie Johnson,SF,25,TOT,79,1541,10.5,0.521,0.008,0.255,7.6,12.7,10.1,6.0,0.8,1.6,15.5,16.9,,0.9,1.5,2.4,0.074,,-2.2,-0.4,-2.6,-0.2,johnsre01,1982-83
167,135,Reggie Johnson,SF,25,KCK,50,992,12.2,0.539,0.011,0.282,8.2,13.7,11.0,6.4,0.8,1.5,14.7,18.1,,1.0,0.8,1.8,0.087,,-1.4,-0.7,-2.0,0.0,johnsre01,1982-83
168,135,Reggie Johnson,SF,25,PHI,29,549,7.4,0.478,0.0,0.195,6.4,10.7,8.6,5.4,0.7,1.7,17.3,14.6,,-0.1,0.6,0.6,0.05,,-3.6,0.0,-3.6,-0.2,johnsre01,1982-83
169,136,Steve Johnson,C,25,KCK,79,1544,18.1,0.629,0.0,0.545,9.8,18.1,13.9,8.8,1.2,3.0,19.6,22.8,,2.5,1.9,4.4,0.137,,-0.2,0.7,0.5,1.0,johnsst03,1982-83
170,137,Vinnie Johnson,SG,26,DET,82,2511,17.6,0.563,0.039,0.311,6.8,7.9,7.3,17.0,1.7,1.0,11.7,20.0,,5.9,1.8,7.7,0.147,,2.1,0.0,2.1,2.6,johnsvi01,1982-83
171,138,Jim Johnstone,PF-C,22,TOT,23,191,4.5,0.399,0.0,0.667,8.2,17.2,12.7,6.8,0.7,1.9,27.9,11.0,,-0.2,0.2,-0.1,-0.02,,-4.4,0.0,-4.4,-0.2,johnsji01,1982-83
172,138,Jim Johnstone,C,22,SAS,7,54,1.7,0.287,0.0,0.5,8.4,23.4,16.2,2.1,0.9,1.0,24.7,12.0,,-0.1,0.1,-0.1,-0.065,,-4.8,-0.6,-5.4,-0.1,johnsji01,1982-83
173,138,Jim Johnstone,PF,22,DET,16,137,5.6,0.451,0.0,0.75,8.2,14.7,11.4,8.6,0.7,2.3,29.3,10.6,,-0.1,0.1,0.0,-0.001,,-4.2,0.2,-4.0,-0.1,johnsji01,1982-83
174,139,Bobby Jones*,PF,31,PHI,74,1749,16.4,0.603,0.002,0.452,6.4,14.0,10.4,10.6,2.3,2.9,16.5,15.0,,3.3,3.1,6.4,0.175,,1.3,2.8,4.0,2.7,jonesbo01,1982-83
175,140,Caldwell Jones,C,32,HOU,82,2440,12.3,0.505,0.003,0.304,9.2,20.9,14.7,7.9,0.9,3.0,18.2,15.4,,0.4,2.1,2.5,0.05,,-2.2,0.0,-2.2,-0.1,jonesca01,1982-83
176,141,Dwight Jones,PF,30,TOT,81,1164,9.2,0.495,0.003,0.378,7.9,20.6,14.4,6.7,1.2,1.0,21.0,16.1,,-0.4,1.1,0.6,0.027,,-3.6,-0.6,-4.2,-0.7,jonesdw01,1982-83
177,141,Dwight Jones,PF,30,CHI,49,673,9.5,0.485,0.0,0.389,8.9,22.1,15.5,7.8,1.2,1.1,22.6,16.8,,-0.5,0.6,0.1,0.008,,-3.5,-0.6,-4.0,-0.3,jonesdw01,1982-83
178,141,Dwight Jones,PF,30,LAL,32,491,8.8,0.509,0.008,0.364,6.6,18.5,12.9,5.1,1.2,1.0,18.6,15.1,,0.0,0.5,0.5,0.052,,-3.9,-0.6,-4.5,-0.3,jonesdw01,1982-83
179,142,Edgar Jones,PF,26,TOT,77,1658,13.9,0.56,0.019,0.597,8.7,19.9,14.3,6.9,1.2,3.5,19.4,17.7,,1.4,2.0,3.4,0.098,,-1.9,0.7,-1.3,0.3,jonesed01,1982-83
180,142,Edgar Jones,PF,26,DET,49,1036,13.5,0.553,0.02,0.585,7.9,19.6,13.6,8.6,1.2,3.9,21.8,17.6,,0.4,1.3,1.7,0.079,,-2.3,1.2,-1.0,0.3,jonesed01,1982-83
181,142,Edgar Jones,PF,26,SAS,28,622,14.7,0.57,0.016,0.616,10.2,20.5,15.5,4.1,1.0,2.7,15.5,17.8,,1.0,0.7,1.7,0.129,,-1.4,-0.3,-1.7,0.1,jonesed01,1982-83
182,143,Hutch Jones,SF,23,SDC,9,85,13.0,0.505,0.0,0.162,12.4,10.2,11.4,6.6,1.6,0.0,13.1,20.9,,0.1,0.0,0.1,0.064,,-2.7,-1.0,-3.7,0.0,joneshu01,1982-83
183,144,Major Jones,PF,29,HOU,60,878,11.9,0.478,0.006,0.328,13.1,19.4,16.0,6.5,1.2,1.4,18.9,20.0,,-0.6,0.6,0.1,0.004,,-2.7,-1.8,-4.4,-0.5,jonesma01,1982-83
184,145,Eddie Jordan,PG,28,LAL,35,333,5.2,0.337,0.121,0.129,2.8,5.7,4.3,27.2,4.3,0.2,27.9,23.0,,-1.2,0.4,-0.8,-0.113,,-6.6,-0.5,-7.0,-0.5,jordaed01,1982-83
185,146,Jeff Judkins,SF,26,POR,34,309,10.9,0.519,0.091,0.341,6.5,9.1,7.8,7.3,2.3,0.4,14.4,15.5,,0.3,0.3,0.6,0.089,,-1.9,0.3,-1.6,0.1,judkije01,1982-83
186,147,Rich Kelley,C,29,TOT,70,1345,12.2,0.543,0.0,0.597,10.0,20.3,15.3,12.2,1.8,1.5,24.2,13.8,,0.9,1.5,2.4,0.086,,-2.0,0.7,-1.3,0.2,kelleri01,1982-83
187,147,Rich Kelley,C,29,DEN,38,565,10.9,0.503,0.0,0.496,10.9,19.9,15.4,11.6,1.6,1.6,23.6,14.7,,0.2,0.5,0.6,0.053,,-2.9,0.1,-2.9,-0.1,kelleri01,1982-83
188,147,Rich Kelley,C,29,UTA,32,780,13.2,0.578,0.0,0.691,9.4,20.6,15.2,12.6,1.9,1.4,24.7,13.2,,0.7,1.1,1.8,0.11,,-1.3,1.1,-0.2,0.4,kelleri01,1982-83
189,148,Clark Kellogg,PF,21,IND,81,2761,20.3,0.516,0.013,0.248,12.6,21.3,16.8,11.7,2.4,0.9,12.1,25.5,,4.4,2.4,6.8,0.119,,2.1,-1.2,0.9,2.0,kellocl01,1982-83
190,149,Greg Kelser,SF,25,SEA,80,1507,14.7,0.592,0.007,0.571,11.7,16.6,14.3,8.6,1.6,1.2,20.9,18.9,,1.7,2.1,3.9,0.123,,-1.1,0.4,-0.8,0.5,kelsegr01,1982-83
191,150,Larry Kenon,PF,30,TOT,48,770,12.3,0.496,0.004,0.222,9.4,12.2,10.8,7.5,1.5,0.7,14.3,17.7,,0.4,0.5,0.9,0.055,,-0.7,-0.6,-1.3,0.1,kenonla01,1982-83
192,150,Larry Kenon,PF,30,CHI,5,25,1.1,0.333,0.0,0.0,4.3,12.8,8.6,0.0,1.8,0.0,25.0,12.4,,-0.1,0.0,-0.1,-0.101,,-4.6,-0.3,-4.9,0.0,kenonla01,1982-83
193,150,Larry Kenon,PF,30,GSW,11,121,9.6,0.468,0.0,0.282,11.3,12.0,11.6,5.3,0.4,0.0,12.0,16.2,,0.1,0.0,0.1,0.034,,-2.5,-1.6,-4.1,-0.1,kenonla01,1982-83
194,150,Larry Kenon,PF,30,CLE,32,624,13.2,0.506,0.005,0.217,9.3,12.1,10.7,8.2,1.7,0.8,14.4,18.3,,0.4,0.5,0.8,0.065,,-0.2,-0.4,-0.6,0.2,kenonla01,1982-83
195,151,Albert King,SF,23,NJN,79,2447,15.6,0.508,0.019,0.185,7.3,13.6,10.5,18.2,1.8,1.0,15.6,25.2,,1.7,3.9,5.7,0.112,,0.3,0.3,0.5,1.6,kingal01,1982-83
196,152,Bernard King*,SF,26,NYK,68,2207,20.3,0.566,0.005,0.34,5.2,12.2,8.7,16.0,2.0,0.4,13.0,29.1,,4.0,3.5,7.5,0.163,,2.8,0.7,3.5,3.1,kingbe01,1982-83
197,153,Reggie King,SF,25,KCK,58,995,10.5,0.526,0.0,0.427,9.9,16.2,13.0,7.0,1.3,0.6,19.6,12.8,,0.7,1.0,1.6,0.077,,-0.8,-0.2,-1.0,0.3,kingre01,1982-83
198,154,Billy Knight,SG,30,IND,80,2262,18.7,0.589,0.019,0.415,6.9,8.6,7.7,12.0,1.3,0.2,14.2,23.6,,5.5,0.3,5.8,0.123,,2.8,-2.2,0.6,1.5,knighbi01,1982-83
199,155,Joe Kopicki,PF,22,WSB,17,201,15.1,0.54,0.02,0.49,9.8,24.5,17.1,6.2,2.2,0.6,11.4,14.4,,0.3,0.4,0.7,0.177,,-1.1,1.3,0.2,0.2,kopicjo01,1982-83
200,156,Joel Kramer,C,27,PHO,54,458,8.8,0.459,0.01,0.154,10.3,10.9,10.6,10.0,1.5,0.7,16.5,11.9,,0.2,0.6,0.8,0.085,,-2.2,0.6,-1.6,0.0,kramejo01,1982-83
201,157,Sam Lacey,C,34,CLE,60,1232,6.5,0.451,0.034,0.14,5.6,16.0,10.7,13.1,1.2,1.2,25.9,12.9,,-1.1,1.0,-0.1,-0.004,,-4.6,0.7,-3.9,-0.6,laceysa01,1982-83
202,158,Bill Laimbeer,C,25,DET,82,2871,16.6,0.552,0.015,0.353,10.0,26.3,18.0,12.1,0.8,2.2,14.8,16.0,,4.9,3.6,8.5,0.142,,0.8,0.5,1.3,2.4,laimbbi01,1982-83
203,159,Jeff Lamp,SF,23,POR,59,690,10.0,0.467,0.024,0.206,4.0,8.3,6.2,11.7,1.4,0.2,12.1,18.4,,0.1,0.5,0.7,0.046,,-2.3,-0.9,-3.2,-0.2,lampje01,1982-83
204,160,Mark Landsberger,PF,27,LAL,39,356,10.2,0.434,0.0,0.245,17.9,21.7,19.9,3.8,1.0,0.6,15.0,14.8,,0.1,0.4,0.4,0.061,,-2.4,-2.5,-4.8,-0.3,landsma01,1982-83
205,161,Bob Lanier*,C,34,MIL,39,978,14.5,0.534,0.003,0.401,6.8,15.2,11.2,15.1,1.7,1.4,17.4,20.0,,0.8,1.5,2.3,0.112,,-0.4,0.9,0.5,0.6,laniebo01,1982-83
206,162,Allen Leavell,PG,25,HOU,79,2602,15.8,0.49,0.165,0.28,2.5,5.7,4.0,30.1,3.0,0.3,14.3,21.3,,2.3,1.5,3.8,0.071,,0.9,-0.1,0.8,1.8,leaveal01,1982-83
207,163,Ronnie Lester,PG,24,CHI,65,1437,13.4,0.506,0.011,0.383,3.4,9.4,6.4,30.9,1.6,0.2,20.5,17.6,,1.1,0.6,1.7,0.057,,-0.2,-1.2,-1.4,0.2,lestero01,1982-83
208,164,Fat Lever,PG,22,POR,81,2020,14.8,0.477,0.025,0.268,4.7,7.8,6.2,28.2,3.6,0.4,17.1,16.1,,1.7,2.6,4.4,0.104,,0.2,1.7,1.9,2.0,leverfa01,1982-83
209,165,Cliff Levingston,PF,22,DET,62,879,12.9,0.517,0.004,0.544,12.0,15.5,13.7,7.8,1.2,2.2,17.9,17.9,,0.5,0.9,1.3,0.072,,-1.6,-0.5,-2.1,0.0,levincl01,1982-83
210,166,Steve Lingenfelter,PF,24,WSB,7,53,3.2,0.515,0.0,0.667,2.1,23.2,12.5,9.9,0.9,3.3,39.2,10.0,,-0.1,0.1,0.0,0.009,,-5.4,1.2,-4.3,0.0,lingest01,1982-83
211,167,Alton Lister,PF,24,MIL,80,1885,13.8,0.543,0.0,0.471,10.3,22.3,16.6,8.0,1.3,5.2,23.1,17.7,,-0.2,3.9,3.8,0.096,,-2.9,2.4,-0.5,0.7,listeal01,1982-83
212,168,Lewis Lloyd,SG,23,GSW,73,1350,17.1,0.548,0.007,0.246,6.0,15.2,10.4,13.8,2.1,1.3,15.8,21.7,,1.5,1.1,2.6,0.092,,1.5,-0.2,1.3,1.1,lloydle01,1982-83
213,169,Scott Lloyd,C,30,DAL,15,206,11.1,0.426,0.02,0.34,9.8,14.4,12.0,12.2,1.4,1.6,9.5,12.2,,0.2,0.1,0.3,0.068,,-1.1,0.0,-1.0,0.1,lloydsc01,1982-83
214,170,Kevin Loder,SF,23,KCK,66,818,10.9,0.498,0.03,0.267,4.9,11.6,8.3,11.4,1.6,0.5,16.0,18.8,,0.2,0.7,0.9,0.051,,-1.7,-0.3,-2.0,0.0,loderke01,1982-83
215,171,John Long,SG,26,DET,70,1485,10.8,0.487,0.01,0.211,3.8,8.9,6.3,10.1,1.3,0.4,16.0,23.4,,-0.7,0.9,0.2,0.005,,-2.8,-1.8,-4.7,-1.0,longjo01,1982-83
216,172,John Lucas,PG,29,WSB,35,386,14.4,0.485,0.038,0.321,2.3,6.1,4.2,39.2,3.1,0.1,23.9,21.1,,-0.2,0.6,0.4,0.055,,0.0,0.9,0.8,0.3,lucasjo01,1982-83
217,173,Maurice Lucas,PF,30,PHO,77,2586,16.1,0.528,0.003,0.341,9.0,24.5,17.1,11.9,1.0,0.9,15.5,22.5,,2.4,4.7,7.1,0.132,,-0.2,0.0,-0.3,1.1,lucasma01,1982-83
218,174,Rudy Macklin,SF,24,ATL,73,1171,10.9,0.528,0.011,0.364,7.7,9.5,8.6,8.6,1.7,0.5,17.6,18.0,,0.5,1.2,1.8,0.073,,-2.7,0.0,-2.7,-0.2,macklru01,1982-83
219,175,Kyle Macy,PG,25,PHO,82,1836,16.1,0.578,0.12,0.233,2.6,7.1,5.0,21.0,1.6,0.2,11.4,17.5,,4.3,2.2,6.4,0.168,,1.5,0.4,1.9,1.8,macyky01,1982-83
220,176,Dave Magley,SF,23,CLE,14,56,3.9,0.307,0.063,0.5,4.0,16.7,10.2,4.8,1.8,0.0,9.3,16.1,,-0.1,0.0,-0.1,-0.066,,-4.7,-0.3,-5.0,-0.1,magleda01,1982-83
221,177,Rick Mahorn,PF,24,WSB,82,3023,11.6,0.51,0.004,0.331,6.2,22.5,14.3,5.4,1.4,2.8,16.2,14.4,,0.0,6.2,6.2,0.099,,-2.6,2.2,-0.4,1.2,mahorri01,1982-83
222,178,Moses Malone*,C,27,PHI,78,2922,25.1,0.578,0.001,0.604,16.8,25.9,21.6,5.1,1.4,3.0,13.8,26.0,,9.1,6.0,15.1,0.248,,4.0,-0.3,3.7,4.2,malonmo01,1982-83
223,179,Wes Matthews,PG,23,ATL,64,1187,11.9,0.467,0.113,0.264,2.2,5.9,4.1,29.8,2.5,0.4,20.6,20.9,,-0.6,1.3,0.7,0.028,,-1.7,-0.3,-2.0,0.0,matthwe01,1982-83
224,180,Cedric Maxwell,SF,27,BOS,79,2252,14.7,0.578,0.002,0.52,8.9,11.2,10.1,10.5,1.3,1.0,16.8,17.0,,4.0,2.5,6.6,0.14,,1.0,0.0,1.0,1.7,maxwece01,1982-83
225,181,Scott May,SF,28,DET,9,155,9.9,0.498,0.0,0.42,6.6,11.0,8.7,10.0,1.5,0.7,18.0,18.0,,0.0,0.1,0.1,0.045,,-2.9,-0.4,-3.4,-0.1,maysc01,1982-83
226,182,Bob McAdoo*,C,31,LAL,47,1019,20.6,0.555,0.002,0.29,8.7,17.8,13.4,5.3,1.8,2.1,9.7,27.2,,2.3,1.2,3.5,0.167,,0.7,-0.9,-0.2,0.5,mcadobo01,1982-83
